"GeneSet_Database"	"GeneSet_Category"	"GeneSet_Sub_Category"	"GeneSet_Name"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_DOXORUBICIN_RESISTANCE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_FLUOROURACIL_RESISTANCE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_FLUOROURACIL_RESISTANCE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_GLIS3_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_IMMORTALIZED_BY_TERT_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANG_IMMORTALIZED_BY_TERT_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANNAN_TP53_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KANNAN_TP53_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAPOSI_LIVER_CANCER_MET_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAPOSI_LIVER_CANCER_MET_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KARAKAS_TGFB1_SIGNALING"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KARLSSON_TGFB1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KARLSSON_TGFB1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KASLER_HDAC7_TARGETS_1_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KASLER_HDAC7_TARGETS_1_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KASLER_HDAC7_TARGETS_2_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KASLER_HDAC7_TARGETS_2_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KATSANOU_ELAVL1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KATSANOU_ELAVL1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAUFFMANN_DNA_REPAIR_GENES"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAUFFMANN_DNA_REPLICATION_GENES"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAUFFMANN_MELANOMA_RELAPSE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAUFFMANN_MELANOMA_RELAPSE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAYO_AGING_MUSCLE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAYO_AGING_MUSCLE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAYO_CALORIE_RESTRICTION_MUSCLE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"KAYO_CALORIE_RESTRICTION_MUSCLE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ABC_TRANSPORTERS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ACUTE_MYELOID_LEUKEMIA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ADHERENS_JUNCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ALLOGRAFT_REJECTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ALZHEIMERS_DISEASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_APOPTOSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ARACHIDONIC_ACID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ASTHMA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_AXON_GUIDANCE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BASAL_CELL_CARCINOMA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BASAL_TRANSCRIPTION_FACTORS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BASE_EXCISION_REPAIR"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BETA_ALANINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BLADDER_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_BUTANOATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CALCIUM_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CELL_CYCLE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CIRCADIAN_RHYTHM_MAMMAL"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CITRATE_CYCLE_TCA_CYCLE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_COLORECTAL_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_DILATED_CARDIOMYOPATHY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_DNA_REPLICATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_DORSO_VENTRAL_AXIS_FORMATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_DRUG_METABOLISM_OTHER_ENZYMES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ECM_RECEPTOR_INTERACTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ENDOCYTOSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ENDOMETRIAL_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ERBB_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ETHER_LIPID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FATTY_ACID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FOCAL_ADHESION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FOLATE_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GALACTOSE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GAP_JUNCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLIOMA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLUTATHIONE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCEROLIPID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GNRH_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_GRAFT_VERSUS_HOST_DISEASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HISTIDINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HOMOLOGOUS_RECOMBINATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HUNTINGTONS_DISEASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_INSULIN_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LEISHMANIA_INFECTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LIMONENE_AND_PINENE_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LINOLEIC_ACID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LONG_TERM_DEPRESSION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LONG_TERM_POTENTIATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LYSINE_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_LYSOSOME"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MAPK_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MELANOGENESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MELANOMA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MISMATCH_REPAIR"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_MTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_N_GLYCAN_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NITROGEN_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NON_HOMOLOGOUS_END_JOINING"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NOTCH_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_NUCLEOTIDE_EXCISION_REPAIR"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_O_GLYCAN_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_OLFACTORY_TRANSDUCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_ONE_CARBON_POOL_BY_FOLATE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_OOCYTE_MEIOSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_OTHER_GLYCAN_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_OXIDATIVE_PHOSPHORYLATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_P53_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PANCREATIC_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PARKINSONS_DISEASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PATHWAYS_IN_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PEROXISOME"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PHENYLALANINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PPAR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PRIMARY_IMMUNODEFICIENCY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PRION_DISEASES"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROPANOATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROSTATE_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROTEASOME"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROTEIN_EXPORT"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PURINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PYRIMIDINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_PYRUVATE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_REGULATION_OF_AUTOPHAGY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RENAL_CELL_CARCINOMA"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RENIN_ANGIOTENSIN_SYSTEM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RETINOL_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RIBOFLAVIN_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RIBOSOME"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RNA_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_RNA_POLYMERASE"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SELENOAMINO_ACID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SMALL_CELL_LUNG_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SPHINGOLIPID_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SPLICEOSOME"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_STEROID_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SULFUR_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TASTE_TRANSDUCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_THYROID_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TIGHT_JUNCTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TRYPTOPHAN_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TYPE_I_DIABETES_MELLITUS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TYPE_II_DIABETES_MELLITUS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_TYROSINE_METABOLISM"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"
"MSigDB"	"C2: Curated Gene Sets"	"CP: Canonical Pathway"	"KEGG_VEGF_SIGNALING_PATHWAY"
